track_id,source,class,origin,destination,first_t,last_t,first_x,first_y,last_x,last_y,max_motion_ratio,track_points,counted_lines,trajectory_cluster
2647,main,motorcycle,,,116.51,116.67,32.82,354.83,16.32,355.85,0.126,5,,-1
roi_1528,roi_backup,truck,,,116.55,116.55,406.67,237.75,406.67,237.75,0.023,1,,-1
roi_1529,roi_backup,car,,,116.55,116.55,406.12,238.51,406.12,238.51,0.022,1,,-1
roi_1530,roi_backup,motorcycle,,,116.59,116.63,640.49,323.76,640.47,323.76,0.053,2,,-1
roi_1531,roi_backup,motorcycle,,,116.59,116.97,455.64,297.93,475.51,294.01,0.083,11,,-1
roi_1532,roi_backup,truck,,,116.59,117.6,550.69,252.62,550.79,252.53,0.0,21,,-1
roi_1533,roi_backup,car,,,116.59,117.6,569.22,161.24,556.37,161.02,0.0,21,,-1
2653,main,motorcycle,,,116.63,117.26,317.86,308.43,318.02,298.71,0.0,16,,-1
2657,main,truck,,,116.72,117.18,405.87,237.18,405.72,236.21,0.024,12,,-1
2659,main,motorcycle,,,116.76,118.11,145.16,344.11,24.2,343.79,0.068,30,,0
roi_1534,roi_backup,truck,,,116.84,116.97,626.47,254.58,627.23,254.34,0.003,4,,-1
roi_1535,roi_backup,motorcycle,,,116.84,116.88,375.79,253.86,375.66,253.84,0.0,2,,-1
2662,main,motorcycle,,,116.88,117.26,397.17,302.12,363.95,299.88,0.154,10,,-1
roi_1536,roi_backup,motorcycle,,,116.93,117.09,22.31,301.84,17.66,301.88,0.5,4,,-1
roi_1537,roi_backup,motorcycle,,,117.01,117.64,277.57,308.61,278.49,298.79,0.016,9,,-1
roi_1538,roi_backup,motorcycle,,,117.05,117.05,907.59,283.03,907.59,283.03,0.007,1,,-1
roi_1539,roi_backup,bus,,,117.14,117.43,1167.85,225.41,1166.91,223.93,0.015,8,,-1
roi_1540,roi_backup,bus,,,117.14,117.18,1014.62,178.55,1014.59,178.54,0.0,2,,-1
roi_1541,roi_backup,motorcycle,,,117.14,117.22,558.41,301.74,560.79,323.59,0.216,4,,-1
roi_1542,roi_backup,motorcycle,,,117.18,117.18,892.92,282.68,892.92,282.68,0.155,1,,-1
roi_1543,roi_backup,truck,,,117.22,118.15,405.9,236.68,407.7,236.54,0.012,20,,-1
roi_1544,roi_backup,car,,,117.22,117.22,405.81,232.6,405.81,232.6,0.014,1,,-1
roi_1545,roi_backup,motorcycle,,,117.22,117.22,724.35,323.13,724.35,323.13,0.043,1,,-1
roi_1546,roi_backup,motorcycle,,,117.22,117.39,89.78,302.0,85.56,302.0,0.013,3,,-1
2670,main,motorcycle,,,117.26,118.44,548.27,332.57,344.62,324.47,0.358,29,,0
roi_1547,roi_backup,motorcycle,,,117.31,117.39,905.0,282.35,905.59,282.1,0.147,3,,-1
roi_1548,roi_backup,motorcycle,,,117.31,119.62,440.6,299.43,355.28,288.92,0.159,46,,0
2677,main,motorcycle,,,117.47,117.47,1243.6,533.13,1243.6,533.13,0.054,1,,-1
2678,main,motorcycle,,,117.47,119.16,709.63,323.91,445.36,321.26,0.114,26,,0
roi_1549,roi_backup,bus,,,117.52,118.65,1014.08,178.76,1014.01,178.51,0.0,23,,-1
roi_1550,roi_backup,motorcycle,,,117.52,118.65,596.03,324.0,523.87,314.68,0.251,18,,0
roi_1551,roi_backup,motorcycle,,,117.64,118.15,434.17,260.07,431.47,259.87,0.0,13,,-1
2685,main,motorcycle,,,117.77,119.16,379.28,305.83,320.34,298.17,0.072,10,,0
roi_1552,roi_backup,bus,,,117.81,117.94,1167.56,221.72,1168.53,221.18,0.009,4,,-1
2690,main,motorcycle,,,117.85,118.57,211.71,511.25,288.5,486.27,0.169,6,,-1
2691,main,motorcycle,,,117.85,118.86,122.1,338.44,37.79,325.38,0.153,17,,0
roi_1553,roi_backup,motorcycle,,,117.89,118.57,159.0,310.24,147.63,290.41,0.0,11,,-1
2692,main,motorcycle,,,117.94,119.37,308.33,517.1,1228.74,503.53,0.14,16,,4
roi_1554,roi_backup,motorcycle,,,117.98,117.98,319.97,287.33,319.97,287.33,0.028,1,,-1
2695,main,motorcycle,,,118.06,118.78,445.34,517.96,512.09,490.02,0.201,6,,-1
roi_1555,roi_backup,car,,,118.11,118.15,556.65,161.31,556.44,160.8,0.0,2,,-1
roi_1556,roi_backup,motorcycle,,,118.15,118.36,875.42,323.66,864.34,323.75,0.005,3,,-1
2696,main,motorcycle,,,118.15,118.65,593.43,526.35,1178.82,536.3,0.106,13,,4
2700,main,truck,,,118.19,118.65,406.62,239.17,406.47,237.69,0.0,12,,-1
2701,main,motorcycle,,,118.19,119.83,431.12,260.06,429.51,260.18,0.0,22,,-1
2702,main,car,,,118.19,126.27,559.69,160.91,559.86,161.9,0.0,183,,-1
2708,main,car,,,118.27,118.36,32.89,477.72,66.16,479.82,0.159,3,,-1
roi_1557,roi_backup,motorcycle,,,118.32,118.36,23.2,322.69,21.73,312.08,0.08,2,,-1
roi_1558,roi_backup,motorcycle,,,118.32,118.32,89.12,322.44,89.12,322.44,0.0,1,,-1
2712,main,motorcycle,,,118.4,123.87,833.15,325.46,32.05,325.59,0.064,104,,0
roi_1559,roi_backup,motorcycle,,,118.48,118.65,362.64,323.52,374.4,300.76,0.365,5,,-1
2715,main,motorcycle,,,118.53,119.96,603.14,337.25,358.32,333.47,0.11,35,,0
roi_1560,roi_backup,motorcycle,,,118.57,118.99,462.59,324.0,482.69,291.14,0.213,11,,0
roi_1561,roi_backup,truck,,,118.69,118.82,552.02,251.14,552.28,252.17,0.0,4,,-1
roi_1562,roi_backup,truck,,,118.69,118.74,620.28,253.25,620.26,253.26,0.0,2,,-1
2722,main,motorcycle,,,118.74,122.44,372.42,302.0,361.85,303.83,0.018,48,,-1
roi_1563,roi_backup,truck,,,118.78,120.97,406.66,238.74,408.58,232.62,0.0,48,,-1
roi_1564,roi_backup,motorcycle,,,118.82,119.54,431.59,260.47,432.69,260.09,0.0,10,,-1
roi_1565,roi_backup,motorcycle,,,118.82,118.99,17.73,301.64,25.71,301.76,0.032,4,,-1
roi_1566,roi_backup,motorcycle,,,118.82,118.99,322.35,298.68,322.63,298.33,0.054,4,,-1
roi_1567,roi_backup,motorcycle,,,118.82,119.92,248.26,297.44,207.1,299.79,0.324,17,,0
roi_1568,roi_backup,car,,,118.86,118.86,1203.7,219.26,1203.7,219.26,0.0,1,,-1
roi_1569,roi_backup,motorcycle,,,118.91,119.24,409.12,324.0,431.38,316.03,0.237,6,,-1
roi_1570,roi_backup,motorcycle,,,118.91,119.24,147.01,279.37,204.84,300.16,0.006,5,,-1
roi_1571,roi_backup,motorcycle,,,118.95,119.54,221.66,301.26,191.86,311.16,0.065,10,,-1
roi_1572,roi_backup,car,,,118.95,119.54,100.26,324.0,50.52,323.91,0.32,7,,0
2732,main,car,,,119.16,119.33,990.77,167.48,991.61,165.06,0.0,5,,-1
roi_1573,roi_backup,motorcycle,,,119.2,119.58,361.09,324.0,368.04,315.83,0.263,7,,-1
roi_1574,roi_backup,truck,,,119.2,119.71,551.84,255.29,551.61,247.85,0.0,13,,-1
roi_1575,roi_backup,bus,,,119.2,122.61,1013.97,178.14,1016.26,179.18,0.0,66,,-1
roi_1576,roi_backup,motorcycle,,,119.2,119.58,149.27,293.25,147.68,292.53,0.0,5,,-1
2734,main,motorcycle,,,119.24,120.51,521.98,289.4,427.1,296.52,0.038,31,,0
2735,main,truck,,,119.24,120.21,1012.94,178.65,1013.34,179.31,0.0,24,,-1
roi_1577,roi_backup,car,,,119.62,119.62,476.54,236.48,476.54,236.48,0.0,1,,-1
roi_1578,roi_backup,motorcycle,,,119.66,120.0,370.83,296.61,374.18,293.69,0.043,7,,-1
2740,main,motorcycle,,,119.66,119.71,322.92,298.74,321.64,295.99,0.012,2,,-1
roi_1579,roi_backup,car,,,119.75,119.75,991.03,165.93,991.03,165.93,0.0,1,,-1
roi_1580,roi_backup,motorcycle,,,119.75,120.59,563.4,302.0,454.3,301.47,0.04,8,,0
roi_1581,roi_backup,motorcycle,,,119.79,120.34,305.22,301.74,246.96,301.05,0.064,9,,0
2743,main,car,,,119.79,135.58,990.69,166.29,991.53,167.87,0.0,324,,-1
2744,main,motorcycle,,,119.83,120.84,62.9,504.24,1165.81,542.7,0.03,25,,4
roi_1582,roi_backup,car,,,119.92,119.96,544.79,166.03,544.85,166.01,0.0,2,,-1
roi_1583,roi_backup,motorcycle,,,120.0,120.13,1198.05,226.55,1195.53,226.63,0.0,3,,-1
roi_1584,roi_backup,motorcycle,,,120.08,122.44,145.41,284.73,147.73,324.0,0.103,57,,0
roi_1585,roi_backup,car,,,120.17,120.17,1191.75,226.52,1191.75,226.52,0.0,1,,-1
roi_1586,roi_backup,motorcycle,,,120.17,120.42,322.62,270.22,323.76,300.45,0.024,4,,-1
roi_1587,roi_backup,truck,,,120.25,120.25,550.49,251.68,550.49,251.68,0.0,1,,-1
roi_1588,roi_backup,motorcycle,,,120.38,120.42,262.01,301.22,264.62,305.02,0.083,2,,-1
2754,main,motorcycle,,,120.38,120.51,194.27,299.93,192.97,297.62,0.009,4,,-1
2758,main,motorcycle,,,120.51,121.85,238.22,309.55,237.85,310.52,0.054,15,,-1
2759,main,motorcycle,,,120.51,121.01,316.36,299.49,317.44,298.04,0.0,13,,-1
2761,main,motorcycle,,,120.63,120.63,15.53,551.03,15.53,551.03,0.14,1,,-1
2762,main,motorcycle,,,120.63,121.26,127.0,345.81,57.03,343.7,0.082,16,,0
roi_1589,roi_backup,motorcycle,,,120.72,121.26,257.08,296.45,267.64,297.41,0.138,20,,-1
2767,main,motorcycle,,,120.72,121.89,52.12,555.66,1218.69,589.72,0.213,29,,4
2768,main,motorcycle,,,120.72,120.93,51.95,556.0,76.62,513.37,0.116,3,,-1
roi_1590,roi_backup,motorcycle,,,120.76,120.88,417.13,301.44,437.51,295.43,0.038,4,,-1
roi_1591,roi_backup,truck,,,120.8,121.98,551.67,253.6,518.66,300.08,0.243,24,,0
roi_1592,roi_backup,motorcycle,,,120.8,121.52,368.95,301.25,374.99,303.75,0.016,17,,-1
2770,main,motorcycle,,,120.84,121.85,38.74,339.17,31.75,334.42,0.159,10,,-1
roi_1593,roi_backup,truck,,,120.93,121.43,632.95,253.55,630.63,261.99,0.16,7,,-1
2773,main,motorcycle,,,120.93,122.06,429.06,296.98,417.91,300.89,0.021,28,,-1
2775,main,motorcycle,,,120.93,121.01,32.93,336.35,29.86,336.25,0.144,3,,-1
roi_1594,roi_backup,motorcycle,,,120.97,121.26,205.39,300.43,224.78,298.48,0.132,12,,-1
2777,main,motorcycle,,,121.01,121.94,193.66,494.68,1181.9,517.5,0.044,23,,4
2778,main,truck,,,121.01,121.26,408.18,237.83,408.8,236.68,0.0,7,,-1
roi_1595,roi_backup,motorcycle,,,121.05,121.22,569.3,267.78,566.52,267.93,0.0,3,,-1
roi_1596,roi_backup,motorcycle,,,121.14,121.35,431.32,249.85,438.75,282.4,0.0,4,,-1
roi_1597,roi_backup,car,,,121.18,121.18,1014.42,178.45,1014.42,178.45,0.0,1,,-1
2779,main,motorcycle,,,121.22,122.32,43.72,512.88,1215.21,538.69,0.295,27,,4
roi_1598,roi_backup,motorcycle,,,121.26,121.43,322.98,275.77,332.51,313.44,0.066,4,,-1
roi_1599,roi_backup,truck,,,121.31,122.95,406.08,238.19,402.93,225.17,0.008,26,,-1
roi_1600,roi_backup,motorcycle,,,121.39,121.56,431.74,249.46,431.68,250.6,0.0,5,,-1
2782,main,motorcycle,,,121.47,122.57,317.57,295.3,318.32,299.86,0.004,20,,-1
2784,main,motorcycle,,,121.6,121.73,220.47,300.54,219.75,300.23,0.0,4,,-1
2786,main,motorcycle,,,121.6,121.6,259.88,308.01,259.88,308.01,0.019,1,,-1
roi_1601,roi_backup,motorcycle,,,121.64,121.68,313.27,299.68,313.72,299.73,0.0,2,,-1
roi_1602,roi_backup,bus,,,121.77,123.66,529.81,300.47,320.32,297.84,0.316,45,,0
roi_1603,roi_backup,car,,,121.77,122.57,477.37,235.72,479.67,222.53,0.045,14,,-1
roi_1604,roi_backup,motorcycle,,,121.81,122.57,261.92,296.15,212.77,299.75,0.038,24,,0
2791,main,motorcycle,,,121.81,122.57,94.48,323.6,34.71,322.32,0.076,19,,0
roi_1605,roi_backup,truck,,,121.85,122.32,635.24,224.4,630.92,224.64,0.058,12,,-1
roi_1606,roi_backup,motorcycle,,,121.85,122.32,365.24,303.47,386.02,281.47,0.076,13,,-1
roi_1607,roi_backup,motorcycle,,,121.89,121.89,1244.27,288.76,1244.27,288.76,0.0,1,,-1
roi_1608,roi_backup,motorcycle,,,122.02,122.06,11.35,323.21,10.1,308.87,0.066,4,,-1
roi_1609,roi_backup,car,,,122.02,122.06,9.46,301.93,9.46,301.93,0.069,2,,-1
roi_1610,roi_backup,motorcycle,,,122.06,122.57,260.49,296.1,267.07,298.81,0.0,14,,-1
roi_1611,roi_backup,truck,,,122.15,122.32,554.55,221.32,553.84,221.66,0.0,5,,-1
roi_1612,roi_backup,truck,,,122.23,122.27,1030.16,365.27,1029.95,365.0,0.221,2,,-1
roi_1613,roi_backup,bus,,,122.32,123.28,479.16,222.53,479.17,222.28,0.034,22,,-1
roi_1614,roi_backup,car,,,122.36,122.36,1260.84,323.35,1260.84,323.35,0.0,1,,-1
roi_1615,roi_backup,motorcycle,,,122.36,122.4,1242.21,282.6,1242.2,282.55,0.0,2,,-1
2800,main,car,,,122.4,127.45,1260.07,327.5,31.01,335.58,0.074,121,,0
roi_1616,roi_backup,bus,,,122.44,123.28,1012.9,363.5,933.56,356.81,0.325,21,,0
roi_1617,roi_backup,car,,,122.44,124.42,1013.8,179.11,1014.32,180.33,0.0,42,,-1
roi_1618,roi_backup,car,,,122.61,123.03,1270.86,300.32,1257.56,315.77,0.071,7,,-1
2801,main,motorcycle,,,122.61,123.07,243.41,300.63,235.48,301.2,0.001,12,,-1
roi_1619,roi_backup,truck,,,122.69,122.69,475.78,222.39,475.78,222.39,0.0,1,,-1
roi_1620,roi_backup,truck,,,122.82,122.82,475.35,223.14,475.35,223.14,0.0,1,,-1
roi_1621,roi_backup,motorcycle,,,122.86,122.91,109.16,301.95,109.17,301.95,0.033,2,,-1
roi_1622,roi_backup,car,,,122.86,122.95,21.16,295.06,19.94,294.71,0.143,3,,-1
2807,main,car,,,122.86,126.06,477.51,222.62,490.39,238.55,0.112,77,,-1
roi_1623,roi_backup,car,,,122.95,123.2,925.06,132.43,925.39,132.26,0.0,5,,-1
roi_1624,roi_backup,bus,,,122.99,123.03,1014.12,179.44,1014.12,179.41,0.0,2,,-1
roi_1625,roi_backup,motorcycle,,,123.07,123.28,1073.82,248.24,1072.31,247.09,0.277,6,,-1
roi_1626,roi_backup,truck,,,123.07,123.83,619.19,216.17,636.85,224.68,0.088,13,,-1
roi_1627,roi_backup,car,,,123.07,123.07,1208.01,277.43,1208.01,277.43,0.019,1,,-1
roi_1628,roi_backup,motorcycle,,,123.12,123.16,219.74,301.43,219.79,301.45,0.0,2,,-1
roi_1629,roi_backup,truck,,,123.2,123.41,935.48,357.06,919.74,354.51,0.342,6,,-1
roi_1630,roi_backup,motorcycle,,,123.2,123.24,1253.67,289.98,1253.45,289.63,0.001,2,,-1
2811,main,motorcycle,,,123.33,123.37,1071.82,241.48,1071.79,241.55,0.271,2,,-1
roi_1631,roi_backup,motorcycle,,,123.41,123.96,1069.75,246.84,1064.18,240.63,0.266,19,,-1
roi_1632,roi_backup,bus,,,123.71,124.21,284.92,298.27,188.53,297.14,0.212,12,,0
roi_1633,roi_backup,car,,,123.71,123.75,998.53,272.1,998.54,272.11,0.0,2,,-1
roi_1634,roi_backup,truck,,,123.79,123.79,556.67,220.76,556.67,220.76,0.059,1,,-1
roi_1635,roi_backup,car,,,124.13,124.25,928.18,335.06,913.56,316.63,0.262,5,,-1
roi_1636,roi_backup,car,,,124.13,124.17,925.37,132.1,925.11,132.11,0.0,2,,-1
roi_1637,roi_backup,bus,,,124.17,124.8,478.58,222.63,478.89,223.65,0.028,12,,-1
roi_1638,roi_backup,car,,,124.21,124.34,398.69,215.5,404.9,220.99,0.043,4,,-1
roi_1639,roi_backup,motorcycle,,,124.34,124.84,1059.13,236.41,1053.61,240.9,0.308,15,,-1
roi_1640,roi_backup,motorcycle,,,124.46,124.76,1252.45,277.21,1252.58,276.97,0.0,6,,-1
roi_1641,roi_backup,bus,,,124.55,124.93,1013.43,179.09,1013.16,178.88,0.0,8,,-1
2817,main,car,,,124.55,126.06,42.39,447.23,1210.13,469.48,0.293,37,,4
roi_1642,roi_backup,car,,,124.63,124.72,938.74,176.08,938.75,176.08,0.0,3,,-1
roi_1643,roi_backup,car,,,124.72,125.85,903.52,396.67,1147.19,414.69,0.629,26,,0
roi_1644,roi_backup,car,,,124.76,126.53,988.31,149.57,1012.25,179.37,0.368,38,,0
2818,main,car,,,124.76,126.27,939.47,175.81,940.2,177.02,0.0,14,,-1
roi_1645,roi_backup,car,,,124.88,125.64,532.59,301.12,551.27,301.47,0.045,15,,-1
roi_1646,roi_backup,bus,,,124.88,124.93,279.55,250.08,279.5,250.13,0.223,2,,-1
roi_1647,roi_backup,truck,,,124.97,125.05,551.4,272.83,551.39,271.33,0.0,3,,-1
roi_1648,roi_backup,motorcycle,,,125.05,125.09,480.96,288.92,480.61,288.56,0.144,2,,-1
roi_1649,roi_backup,truck,,,125.18,126.02,204.19,297.1,79.16,320.09,0.196,21,,0
roi_1650,roi_backup,truck,,,125.18,126.27,407.94,258.49,396.71,236.77,0.005,25,,-1
2821,main,motorcycle,,,125.22,125.26,1050.76,227.4,1050.83,227.59,0.26,2,,-1
roi_1651,roi_backup,car,,,125.26,125.26,1263.05,347.75,1263.05,347.75,0.0,1,,-1
roi_1652,roi_backup,car,,,125.26,125.64,555.88,161.67,556.37,161.82,0.0,8,,-1
2822,main,car,,,125.31,129.47,1253.69,349.33,22.08,348.57,0.144,100,,0
roi_1653,roi_backup,car,,,125.43,125.73,1219.98,323.67,1226.27,323.29,0.0,3,,-1
roi_1654,roi_backup,car,,,125.56,126.15,467.36,293.13,338.04,300.17,0.052,10,,0
roi_1655,roi_backup,motorcycle,,,125.56,126.06,432.2,250.3,430.11,265.96,0.0,5,,-1
roi_1656,roi_backup,bus,,,125.64,125.64,475.66,234.48,475.66,234.48,0.0,1,,-1
roi_1657,roi_backup,motorcycle,,,125.64,125.98,376.45,271.44,404.42,284.62,0.085,10,,-1
roi_1658,roi_backup,car,,,125.68,126.02,393.23,299.36,382.11,301.32,0.124,6,,-1
roi_1659,roi_backup,motorcycle,,,125.77,125.85,484.19,298.01,484.03,298.55,0.073,3,,-1
roi_1660,roi_backup,motorcycle,,,125.77,126.27,223.62,299.86,192.92,289.95,0.0,12,,-1
roi_1661,roi_backup,truck,,,125.77,125.85,923.81,402.16,925.01,402.27,0.231,3,,-1
roi_1662,roi_backup,car,,,125.77,128.0,923.51,401.49,956.02,396.85,0.328,56,,-1
roi_1663,roi_backup,motorcycle,,,125.89,125.98,265.07,291.17,260.9,291.36,0.0,3,,-1
2835,main,motorcycle,,,125.89,128.21,480.38,302.21,453.78,299.85,0.093,50,,-1
roi_1664,roi_backup,car,,,125.98,126.27,1047.5,354.73,1064.57,333.68,0.0,5,,-1
roi_1665,roi_backup,motorcycle,,,125.98,125.98,376.1,259.12,376.1,259.12,0.0,1,,-1
roi_1666,roi_backup,truck,,,125.98,126.15,551.6,250.18,551.84,250.84,0.048,4,,-1
2836,main,motorcycle,,,126.02,207.37,428.2,295.83,20.9,469.21,0.23,1869,,-1
2837,main,motorcycle,,,126.02,126.06,372.65,261.49,372.81,261.25,0.0,2,,-1
roi_1667,roi_backup,bus,,,126.06,127.41,1013.39,179.31,1013.73,179.37,0.0,16,,-1
roi_1668,roi_backup,car,,,126.06,126.27,1151.46,323.21,1160.26,339.25,0.0,3,,-1
roi_1669,roi_backup,truck,,,126.06,126.06,1108.88,355.69,1108.88,355.69,0.0,1,,-1
roi_1670,roi_backup,car,,,126.11,126.19,1262.85,415.91,1241.46,415.37,0.0,3,,-1
roi_1671,roi_backup,motorcycle,,,126.11,126.19,376.89,260.79,376.23,274.82,0.015,3,,-1
2839,main,bus,,,126.11,126.15,58.31,361.33,57.27,361.17,0.319,2,,-1
2842,main,car,,,126.15,126.15,1260.58,445.48,1260.58,445.48,0.0,1,,-1
roi_1672,roi_backup,truck,,,126.19,126.19,42.43,322.44,42.43,322.44,0.249,1,,-1
roi_1673,roi_backup,motorcycle,,,126.19,126.32,1230.91,300.99,1223.24,300.98,0.054,2,,-1
roi_1674,roi_backup,motorcycle,,,126.19,126.44,1051.27,215.44,1046.17,226.44,0.2,8,,-1
roi_1675,roi_backup,car,,,126.23,126.27,1198.85,225.1,1198.85,225.09,0.0,2,,-1
2848,main,motorcycle,,,126.23,150.02,375.15,300.52,362.4,305.13,0.026,520,,-1
roi_1676,roi_backup,truck,,,126.36,126.57,410.13,238.67,401.49,233.09,0.0,12,,-1
roi_1677,roi_backup,motorcycle,,,126.36,126.53,431.29,252.48,415.18,301.69,0.114,6,,0
roi_1678,roi_backup,motorcycle,,,126.36,126.53,1184.62,264.04,1181.89,263.02,0.045,5,,-1
roi_1679,roi_backup,motorcycle,,,126.36,126.44,1110.1,239.91,1110.04,240.03,0.0,3,,-1
2853,main,motorcycle,,,126.36,132.0,1207.46,302.11,526.95,283.42,0.119,127,,0
2854,main,motorcycle,,,126.36,126.44,1207.49,301.59,1204.92,301.59,0.079,3,,-1
2855,main,car,,,126.4,127.75,66.31,468.84,1223.3,499.75,0.504,33,,4
2856,main,motorcycle,,,126.4,126.44,426.3,302.01,425.38,301.88,0.056,2,,-1
roi_1680,roi_backup,bus,,,126.44,126.44,939.39,173.48,939.39,173.48,0.0,1,,-1
2857,main,motorcycle,,,126.48,135.2,320.15,299.32,321.78,299.9,0.037,181,,-1
2858,main,motorcycle,,,126.48,126.86,1043.63,228.16,1043.44,227.8,0.176,10,,-1
roi_1681,roi_backup,car,,,126.57,126.57,567.4,160.03,567.4,160.03,0.0,1,,-1
roi_1682,roi_backup,truck,,,126.65,128.84,410.56,237.95,397.76,238.51,0.012,53,,-1
roi_1683,roi_backup,motorcycle,,,126.65,126.74,270.91,298.99,256.38,299.34,0.0,4,,-1
roi_1684,roi_backup,car,,,126.65,126.69,190.54,306.13,184.45,303.26,0.028,2,,-1
roi_1685,roi_backup,motorcycle,,,126.65,127.2,1250.38,276.96,1246.38,293.51,0.02,9,,-1
2861,main,car,,,126.74,126.74,173.24,298.4,173.24,298.4,0.027,1,,-1
2862,main,car,,,126.74,126.86,480.12,238.13,478.97,238.87,0.0,4,,-1
roi_1686,roi_backup,motorcycle,,,126.78,128.08,226.4,298.86,163.39,298.58,0.0,56,,0
2864,main,motorcycle,,,126.78,127.2,270.33,300.07,267.6,298.99,0.0,11,,-1
roi_1687,roi_backup,car,,,126.82,127.07,949.36,338.29,906.58,332.88,0.161,6,,0
roi_1688,roi_backup,motorcycle,,,126.91,127.33,1051.32,224.43,1049.64,215.97,0.18,10,,-1
roi_1689,roi_backup,motorcycle,,,126.99,126.99,1197.21,229.07,1197.21,229.07,0.0,1,,-1
roi_1690,roi_backup,car,,,126.99,127.12,1273.09,339.89,1261.93,323.97,0.0,4,,-1
roi_1691,roi_backup,motorcycle,,,127.03,127.03,375.8,267.05,375.8,267.05,0.0,1,,-1
roi_1692,roi_backup,car,,,127.12,128.63,556.2,161.29,547.46,165.32,0.0,41,,-1
2870,main,car,,,127.16,130.82,1250.88,356.05,29.23,362.02,0.29,88,,0
2871,main,motorcycle,,,127.16,127.87,235.89,301.74,266.18,299.57,0.0,18,,-1
2872,main,motorcycle,,,127.16,127.24,1114.54,298.72,1107.16,299.1,0.052,3,,-1
roi_1693,roi_backup,car,,,127.2,127.24,35.9,301.55,32.76,301.32,0.059,2,,-1
roi_1694,roi_backup,car,,,127.24,127.41,483.58,235.31,485.34,236.14,0.0,5,,-1
roi_1695,roi_backup,car,,,127.28,128.59,1013.3,179.04,990.24,168.55,0.185,28,,-1
roi_1696,roi_backup,motorcycle,,,127.33,127.33,1090.05,304.17,1090.05,304.17,0.044,1,,-1
2875,main,car,,,127.33,127.66,54.88,537.17,283.65,546.44,0.128,9,,6
2876,main,motorcycle,,,127.33,127.33,55.14,537.06,55.14,537.06,0.11,1,,-1
roi_1697,roi_backup,motorcycle,,,127.37,127.62,30.31,301.79,7.34,301.86,0.047,7,,-1
roi_1698,roi_backup,car,,,127.41,127.66,1231.39,322.41,1198.49,322.91,0.048,7,,-1
roi_1699,roi_backup,truck,,,127.45,127.71,485.27,236.06,479.55,237.01,0.005,7,,-1
roi_1700,roi_backup,car,,,127.49,127.54,599.15,323.12,599.01,323.11,0.032,2,,-1
roi_1701,roi_backup,car,,,127.49,127.49,1096.15,413.95,1096.15,413.95,0.438,1,,-1
roi_1702,roi_backup,car,,,127.49,127.54,13.25,304.97,13.3,304.7,0.0,2,,-1
roi_1703,roi_backup,truck,,,127.58,127.66,1173.91,414.26,1182.1,414.21,0.522,3,,-1
roi_1704,roi_backup,car,,,127.58,127.62,1266.94,299.96,1266.91,299.99,0.0,2,,-1
roi_1705,roi_backup,motorcycle,,,127.66,127.87,219.78,301.17,205.44,301.13,0.0,7,,-1
roi_1706,roi_backup,car,,,127.66,127.75,1069.75,362.34,1048.98,362.3,0.026,3,,-1
roi_1707,roi_backup,truck,,,127.66,128.13,550.7,254.6,551.02,254.41,0.0,10,,-1
roi_1708,roi_backup,car,,,127.71,128.13,524.01,302.0,404.29,302.0,0.039,11,,0
2880,main,truck,,,127.71,129.73,1013.07,178.73,1013.48,180.48,0.0,33,,-1
roi_1709,roi_backup,car,,,127.75,127.87,475.33,237.16,475.61,236.76,0.005,4,,-1
2882,main,motorcycle,,,127.75,128.55,393.99,550.72,1205.94,568.23,0.145,20,,4
2883,main,motorcycle,,,127.75,127.75,1038.93,297.95,1038.93,297.95,0.081,1,,-1
roi_1710,roi_backup,motorcycle,,,127.79,128.04,424.7,302.13,410.58,283.39,0.037,8,,-1
roi_1711,roi_backup,bus,,,127.83,127.92,1013.9,179.09,1013.99,179.0,0.0,2,,-1
roi_1712,roi_backup,motorcycle,,,127.87,128.08,482.43,288.12,483.41,296.57,0.116,7,,-1
roi_1713,roi_backup,motorcycle,,,127.92,129.01,1049.58,216.2,1032.89,216.78,0.268,22,,-1
2889,main,truck,,,127.92,128.63,485.91,238.2,479.11,233.63,0.007,18,,-1
2890,main,motorcycle,,,127.92,130.95,243.68,301.66,239.7,302.01,0.0,36,,-1
roi_1714,roi_backup,truck,,,128.0,128.13,476.15,238.71,476.04,238.65,0.009,4,,-1
roi_1715,roi_backup,car,,,128.04,128.04,397.37,240.97,397.37,240.97,0.0,1,,-1
roi_1716,roi_backup,motorcycle,,,128.13,128.76,145.42,298.62,219.03,297.26,0.0,16,,0
2900,main,motorcycle,,,128.13,128.63,195.82,300.35,175.39,299.5,0.0,5,,-1
roi_1717,roi_backup,motorcycle,,,128.17,128.17,1245.57,289.76,1245.57,289.76,0.0,1,,-1
roi_1718,roi_backup,car,,,128.21,128.46,938.83,175.83,927.51,146.81,0.0,4,,-1
2901,main,motorcycle,,,128.21,129.31,480.31,298.51,482.23,287.14,0.074,27,,-1
roi_1719,roi_backup,motorcycle,,,128.25,128.25,425.78,297.65,419.35,296.4,0.0,2,,-1
roi_1720,roi_backup,motorcycle,,,128.29,128.34,967.61,284.64,967.61,284.64,0.073,2,,-1
roi_1721,roi_backup,car,,,128.38,129.43,944.43,338.14,909.07,324.0,0.064,23,,0
roi_1722,roi_backup,motorcycle,,,128.42,128.76,265.22,291.08,265.96,297.55,0.0,9,,-1
roi_1723,roi_backup,motorcycle,,,128.46,128.46,144.88,299.76,161.68,299.36,0.0,2,,-1
